CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NIVEL_DEP;NO_RAZAO_SOCIAL;NO_FANTASIA;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;CO_ATIVIDADE;CO_CLIENTELA;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE;CO_NATUREZA_JUR;CO_TIPO_ESTABELECIMENTO;CO_ATIVIDADE_PRINCIPAL;STAFF_ACS_ENDEMIAS;STAFF_ADMIN_GESTAO_APOIO;STAFF_DIAG_LAB_IMAGEM;STAFF_ENFERMAGEM;STAFF_FARMACIA;STAFF_MEDICOS;STAFF_ODONTOLOGIA;STAFF_OUTROS;STAFF_OUTROS_SUPERIOR_SAUDE;STAFF_SERVICOS_GERAIS;STAFF_TRANSPORTE_URGENCIA
4,31141E+12;6938647;;3;1;CENTRAL CENTRO REG DE TRATAMENTO E RECUP DO ALCOOLISMO;CENTRAL CENTRO REG DE TRATAMENTO E RECUP DO ALCOOLISMO;BENTO ROSA;2169;;CARNEIROS;95913450;4;3.0;22;431140;-29,4568318;-51,9449768;3999;Unidade de Reabilitação;4.0;0;5;0;5;0;2;0;8;2;1;0
4,3114E+12;3671216;;1;1;DEISE GIULIANI CERETTA;DEISE GIULIANI CERETTA;RUA BENTO GONCALVES;801;SALA 402;CENTRO;95900174;4;1.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;7144075;;1;1;MARCIANE CAUMO MELLO;MARCIANE CAUMO MELLO;AV BENJAMIN CONSTANT;1010;304;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;7144237;;1;1;GUINTHER FELIX MARMITT;GUINTHER FELIX MARMITT;AVENIDA BENJAMIN CONSTANT;1025;206;CENTRO;95900010;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6844278;;1;1;LORENA MARIA HUBERT ECKE;LORENA MARIA HUBERT ECKE;FIALHO DE VARGAS;323;SALA 502;CENTRO;95900016;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6244335;;1;1;ALDO PRICLADNITZKI;ALDO PRICLADNITZKI;BENJAMIN CONSTANT;1058;102;CENTRO;95900104;4;3.0;22;431140;-29,461926;-51,96773529;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6244351;;1;1;ERNANY VICENTE BENDER JUNIOR;ERNANY VICENTE BENDER JUNIOR;RUA SANTOS FILHO;401;301;CENTRO;95900186;4;3.0;22;431140;-29,4661435;-51,9714313;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6244394;;1;1;GIBRAN RASHAO MUSLIH AHMAD;GIBRAN RASHAO MUSLIH AHMAD;RUA BENJAMIN CONSTANT;1010;303;CENTRO;95900076;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6244416;;1;1;JUAN CARLOS DOMINGUEZ SOLER;JUAN CARLOS DOMINGUEZ SOLER;JULIO DE CASTILHOS;966;SALA 304;CENTRO;95900022;4;3.0;22;431140;-29,46280409;-51,96550369;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6244440;;1;1;TAMIR LUIZ DE BARBA;TAMIR LUIZ DE BARBA;RUA BENTO GONCALVES;801;408;CENTRO;95900174;4;3.0;22;431140;-29,46345798;-51,96350813;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6244513;;1;1;VIVIANI MAGAGNIN FERNANDES;VIVIANI MAGAGNIN FERNANDES;RUA JULIO DE CASTILHO;966;105;CENTRO;95900022;4;3.0;22;431140;-29,46218756;-51,96473122;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7029772;;1;1;LUCIANA REIS KATZ WEIAND;LUCIANA REIS KATZ WEIAND;BENJAMIN CONSTANT;1010;507;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4231643;;3;1;CLINICA DE FONOAUDIOLOGIA PALOMA CAMPILLAY LTDA;CLINICA DE FONOAUDIOLOGIA PALOMA CAMPILLAY LTDA;AVENIDA BENJAMIM CONSTANT;980;SALA 406;CENTRO;95900104;4;1.0;22;431140;-29,46222492;-51,96653366;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4284968;;3;1;IOFTALMO MED LTDA;IOFTALMO MED LTDA;RUA MARIO CATTOI;75;SALA 02;CENTRO;95900060;4;1.0;36;431140;-29,45936642;-51,96994543;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4289439;;3;1;CAMOZZATO SERVICOS MEDICOS LTDA;CAMOZZATO SERVICOS MEDICOS LTDA;RUA RUI BARBOSA;66;AP 704;AMERICANO;95900514;4;1.0;36;431140;-29,45874987;-51,96473122;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4254392;;3;1;MOGNOL E TASCA PRESTACAO DE SERVICOS MEDICOS LTDA;MOGNOL E TASCA PRESTACAO DE SERVICOS MEDICOS;JOAO ABOTT;1234;SALA 02;CENTRO;95900080;4;1.0;36;431140;-29,46116;-51,96973085;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;4334434;;1;1;RICARDO GIL RIBEIRO;RICARDO GIL RIBEIRO;AVENIDA BENJAMIN CONSTANT;760;SALA 202;CENTRO;95900106;4;1.0;22;431140;-29,46459761;-51,96634054;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4211138;;3;1;EMED LAJEADO LTDA;EMED LAJEADO;AVENIDA BENJAMIN CONSTANT;1126;SALAS 1006 E 1007;CENTRO;95900106;4;1.0;36;431140;-29,46121605;-51,96790695;2062;Ambulatório;1.0;0;0;1;0;0;1;0;1;1;0;0
4,3114E+12;4151356;;3;1;ESPACO PE COM PE CLINICA DE FONOAUDIOLOGIA TERAPIA OCUPACIO;ESPACO PE COM PE;ALBERTO TORRES;452;SALA 103;CENTRO;95900188;4;1.0;36;431140;-29,46355139;-51,96623325;2062;Unidade de Reabilitação;4.0;0;0;0;0;0;0;0;0;3;0;0
4,3114E+12;4589181;;3;1;CJL SERVICOS MEDICOS LTDA;CJL SERVICOS MEDICOS LTDA;RUA SANTOS FILHO;401;SALA 206;CENTRO;95900186;4;2.0;22;431140;-29,46460695;-51,96563244;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4282337;;1;1;DIANA ALINE JOHANNS;DIANA ALINE JOHANNS;RUA JULIO DE CASTILHOS;966;SALA 205;CENTRO;95900022;4;1.0;22;431140;-29,46239307;-51,96584702;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4302052;;3;1;J P CENTRO DE CONVIVENCIA LTDA;CLINICA SANTA HELENA;NATALICIO HEINECK;318;;FLORESTAL;95900608;4;1.0;22;431140;-29,45482628;-51,97288513;2062;Casas de Apoio à Saúde;26.0;0;0;0;4;0;1;0;0;2;0;0
4,3114E+12;4454685;;1;1;MAUREN ALANA LOUREIRO;MAUREN ALANA LOUREIRO;RUA SANTOS FILHO;401;SALA 206;CENTRO;95900186;4;1.0;22;431140;-29,46337858;-51,96194172;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4161505;;1;1;JULIANO GHENO PETTER;JULIANO GHENO PETTER;JOAO ABOTT;1234;;CENTRO;95900080;4;1.0;22;431140;-29,46153366;-51,96955919;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4148037;;3;1;CENTRO ESPECIALIZADO EM SAUDE MENTAL LTDA;CENTRO ESPECIALIZADO EM SAUDE MENTAL;RUA ALBERTO TORRES;517;SALAS 501 E 601;CENTRO;95900188;4;1.0;22;431140;-29,46446683;-51,96642637;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;9;0;0
4,3114E+12;4226739;;3;1;GAUCHA SERVICOS MEDICOS E REABILITACAO LTDA;GAUCHA SERVICOS MEDICOS E REABILITACAO LTDA;RUA PINHEIRO MACHADO;537;SALA 101;CENTRO;95900078;4;2.0;22;431140;-29,46168312;-51,9681859;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4238737;;3;1;NK SERVICOS MEDICOS LTDA;NK SERVICOS MEDICOS LTDA;BENTO GONCALVES;801;SALA 106;CENTRO;95900174;4;1.0;22;431140;-29,46411187;-51,96327209;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;4256204;;1;1;SERGIO MIGUEL RUSCHEL;SERGIO MIGUEL RUSCHEL;AVENIDA BENJAMIN CONSTANT;1058;SALA 402;CENTRO;95900104;4;1.0;22;431140;-29,46198205;-51,96769238;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4166175;;3;1;CENTRO TERAPEUTICO SAO FRANCISCO;CENTRO TERAPEUTICO SAO FRANCISCO;HENRIQUE OTTO SCHERER;495;;IMIGRANTE;95911260;4;1.0;36;431140;-29,4178436;-52,0114982;3999;Unidade de Reabilitação;4.0;0;1;0;0;0;0;0;1;0;0;0
4,3114E+12;4113098;;3;1;KAPPA CLINICA DE PSIQUIATRIA LTDA;KAPPA CLINICA DE PSIQUIATRIA LTDA;BENJAMIN CONSTANT;980;SALA 602;CENTRO;95900010;4;1.0;22;431140;-29,46269199;-51,96732759;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4137949;;3;1;BIOSOFIA LABORATORIO LTDA;BIOSOFIA LABORATORIO;CAPITAO F LEOPOLDO HEINECK;796;;CENTRO;95900014;4;3.0;39;431140;-29,4598335;-51,96482778;2062;Unidade de Apoio Diagnóstico;2.0;0;1;0;1;0;0;0;0;1;0;0
4,3114E+12;4325745;;1;1;LUANA HECK;LUANA HECK;AVENIDA BENJAMIN CONSTANT;1126;SALA 1101;CENTRO;95900104;4;1.0;22;431140;-29,46166444;-51,96713448;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;1;0;0
4,3114E+12;4432568;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ESTRATEGIA DE SAUDE DA FAMILIA MONTANHA 3;JOAO SEBASTIANY;1312;SALA 3;MONTANHA;95905028;4;3.0;1;431140;-29,456254;-51,98704386;1244;Unidade Básica de Saúde;12.0;3;4;0;9;0;2;0;0;1;0;0
4,3114E+12;4418980;;3;1;DONUM ONCOLOGIA LTDA;DONUM ONCOLOGIA LTDA;CAPITAO F LEOPOLDO HEINECK;796;SALA 04;CENTRO;95900014;4;1.0;36;431140;-29,4599456;-51,96485996;2062;Ambulatório;1.0;0;2;0;1;0;4;0;0;1;1;0
4,3114E+12;4343999;;3;1;CLAUDIA SBARAINI PSICOTERAPIA LTDA;CLAUDIA SBARAINI PSICOTERAPIA;JULIO DE CASTILHOS;1001;SALA 601;CENTRO;95900022;4;1.0;22;431140;-29,46175785;-51,9652462;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4364171;;1;1;ADRIANE SPESSATTO;ADRIANE SPESSATTO;AVENIDA BENJAMIN CONSTANT;1126;SALA 1105;CENTRO;95900104;4;1.0;22;431140;-29,46134683;-51,9680357;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4300386;;3;1;RICHTER NEUROPSICOLOGIA LTDA;REHABILITA;RUA BENTO GONCALVES;801;SALA 302;CENTRO;95900174;4;1.0;22;431140;-29,46345798;-51,9634223;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4397789;;3;1;OLMI SERVICOS MEDICOS LTDA;OLMI SERVICOS MEDICOS;RUA ALBERTO TORRES;517;;SALA 902;95900188;4;1.0;22;431140;-29,44557721;-51,96756363;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4197771;;3;1;HENDLER CLINICA MEDICA LTDA;HENDLER CLINICA MEDICA;AVENIDA BENJAMIN CONSTANT;1194;SALA 807;CENTRO;95900056;4;1.0;36;431140;-29,46074897;-51,96827173;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;4334337;;1;1;THALES DE CAVATA;THALES DE CAVATA;AVENIDA BENJAMIN CONSTANT;760;SALA 201;CENTRO;95900106;4;1.0;22;431140;-29,4645042;-51,96638346;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4482298;;3;1;ANTERA SAUDE INTEGRADA LTDA;ANTERA SAUDE INTEGRADA;AVENIDA ALBERTO MULLER;1900;SALA 101;UNIVERSITARIO;95913528;4;1.0;36;431140;-29,44191472;-51,94835901;2062;Ambulatório;1.0;0;0;0;0;0;1;1;0;0;0;0
4,3114E+12;4431723;;1;1;MARIANA WEBER ABREU;MARIANA WEBER ABREU;ALBERTO TORRES;517;SALA 202;CENTRO;95900188;4;1.0;22;431140;-29,46411187;-51,96652293;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;4269705;;3;1;RAIA DROGASIL S A;DROGA RAIA;AVENIDA 7 DE SETEMBRO;2634;;MOINHOS;95900832;4;1.0;43;431140;-29,45314469;-51,97593212;2046;Farmácia;8.0;0;1;0;0;3;0;0;0;0;0;0
4,3114E+12;4180313;;3;1;M R S ODONTOLOGIA LTDA;DAVANT ODONTOLOGIA E IMPLANTES;RUA BENTO GONCALVES;801;SALA 101;CENTRO;95900174;4;1.0;36;431140;-29,46349534;-51,96348667;2062;Ambulatório;1.0;0;0;0;0;0;0;3;0;0;0;0
4,3114E+12;4331001;;3;1;WR SERVICOS MEDICOS LTDA;WR SERVICOS MEDICOS;TRAVESSA OSCAR CHAVES GARCIA;100;;CENTRO;95900058;4;2.0;36;431140;-29,45903012;-51,97129726;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;4360184;;3;1;C FERRI LTDA;C FERRI;RUA OLAVO BILAC;200;;AMERICANO;95900568;4;1.0;22;431140;-29,45648915;-51,9691515;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4358872;;3;1;BARBOZA E MORAES SERVICOS MEDICOS LTDA;BARBOZA E MORAES SERVICOS MEDICOS LTDA;AVENIDA BENJAMIN CONSTANT;980;SALA 706;CENTRO;95900104;4;1.0;22;431140;-29,46261726;-51,96732759;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;4184297;;1;1;AUGUSTO ELY JOHANN;AUGUSTO ELY JOHANN;AVENIDA PIRAI;300;SALA 1110;SAO CRISTOVAO;95913036;4;1.0;22;431140;-29,44645544;-51,96724176;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;4256999;;1;1;ADRIANO FRONER;ADRIANO FRONER;BENTO GONCALVES;1016;SALAS 601 E 602;CENTRO;95900026;4;1.0;22;431140;-29,4618139;-51,96505308;4000;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,3114E+12;4256271;;1;1;MAGDA FERNANDES RUSCHEL;MAGDA FERNANDES RUSCHEL;AVENIDA BENJAMIN CONSTANT;1058;SALA 402;CENTRO;95900104;4;1.0;22;431140;-29,46201941;-51,96764946;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4289838;;3;1;CONEXAOTEA ATENDIMENTO ESPECIALIZADO EM AUTISMO LTDA;CONEXAOTEA;BENTO GONCALVES;450;SALA 203;CENTRO;95900174;4;1.0;36;431140;-29,46636307;-51,96274638;2062;Unidade de Reabilitação;4.0;0;1;0;0;0;0;0;0;5;0;0
4,3114E+12;4266919;;3;1;MEDVALE CENTRO DE TREINAMENTO E SERVICOS EM SAUDE LTDA;MEDVALE CENTRO DE TREINAMENTO E SERVICOS EM SAUDE;CEARA;1693;;ALTO DO PARQUE;95913274;4;1.0;22;431140;-29,4521355;-51,9481388;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4289269;;3;1;J P SERVICOS MEDICOS LTDA;J P SERVICOS MEDICOS;RUA SAO PEDRO;415;AP 402;MOINHOS;95900856;4;1.0;36;431140;-29,45942247;-51,9737649;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;4238362;;3;1;JOANNA MORAES TELLES FONOAUDIOLOGIA LTDA;JOANNA MORAES TELLES FONOAUDIOLOGIA LTDA;GENERAL FLORES DA CUNHA;262;CASA;FLORESTAL;95900626;4;1.0;22;431140;-29,45364917;-51,97086811;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4168666;;3;1;SERVICO SOCIAL DA INDUSTRIA SESI;DEPARTAMENTO REGIONAL DO ESTADO DO RIO GRANDE DO SUL;AVENIDA AMAZONAS;1815;;UNIVERSITARIO;95900010;2;1.0;36;431140;-29,43879403;-51,95559025;3077;Ambulatório;1.0;0;1;0;3;0;0;1;0;2;0;0
4,3114E+12;4204220;;1;1;MANUELA LISOT;MANUELA LISOT;RUA SALDANHA MARINHO;68;;CENTRO;95900020;4;1.0;22;431140;-29,46053412;-51,96355104;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;4178432;;3;1;CLINICA MEDICA DOS ANESTESIOLOGISTAS REUNIDOS DO VALE DO TAQ;S A L;AVENIDA BENJAMIN CONSTANT;760;SALA 202;CENTRO;95900106;4;1.0;22;431140;-29,46448551;-51,96646929;2062;Ambulatório;1.0;0;0;0;0;0;12;0;0;0;0;0
4,3114E+12;4491831;;3;1;BRUXEL FISIOTERAPIA LTDA;BRUXEL FISIOTERAPIA LTDA;RUA PEDRO ALBINO MULLER;618;APT 601;FLORESTAL;95900612;4;1.0;22;431140;-29,4571244;-51,96995616;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4528484;;3;1;DE CARLI ODONTOLOGIA ESPECIALIZADA LTDA;DE CARLI ODONTOLOGIA ESPECIALIZADA LTDA;AVENIDA BENJAMIN CONSTANT;980;SALA 601;CENTRO;95900010;4;1.0;36;431140;-29,46280409;-51,96730614;2062;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,3114E+12;4550358;;3;1;R C B PINZON;MEDICAL CORP;AVENIDA AVELINO TALINI;220;APTO 302;UNIVERSITARIO;95914014;4;1.0;22;431140;-29,44289576;-51,95722103;2135;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4596420;;3;1;ANDERSON DA CRUZ BRUCH AM LTDA;CRUZ DO SUL ASSISTENCIA MEDICA;RUA EMILIO ABICHEQUER;279;;SAO CRISTOVAO;95900010;4;1.0;36;431140;-29,44154099;-51,96417332;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;4601785;;3;1;OLIVEIRA LOPES SERVICOS MEDICOS LTDA;OLIVEIRA LOPES SERVICOS MEDICOS;RUA RUI BARBOSA;167;AP 901;AMERICANO;95900514;4;1.0;36;431140;-29,45873845;-51,96378665;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
